日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2020-09-10,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.047,92031.3,-263.7,1.05,-,0,615.3,0股,-0.29%,900096.68,10.22%
2020-09-10,基金,10年地债(511270.XSHG),多,4400股,4400股,104.15,458260,105.6,104.126,-,0,554.4,0股,0.02%,900096.68,50.91%
2020-09-10,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.609,66369.6,-14.4,4.61,-,0,1828.8,0股,-0.02%,900096.68,7.37%
2020-09-10,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.096,81920,800,4.056,-,0,560,0股,0.99%,900096.68,9.1%
2020-09-10,股票,长江电力(600900.XSHG),多,4000股,4000股,20.07,80280,-800,20.27,-,0,320,0股,-0.99%,900096.68,8.92%
2020-09-10,股票,农业银行(601288.XSHG),多,36600股,36600股,3.16,115656,366,3.15,-,0,-366,0股,0.32%,900096.68,12.85%
2020-09-10,,Cash,,,,,5579.78,,,,,,,,0
2020-09-11,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.069,93965.1,1670.1,1.05,-,0,1933.8,0股,1.81%,901506.48,10.42%
2020-09-11,基金,10年地债(511270.XSHG),多,4400股,4400股,104.07,457908,-246.4,104.126,-,0,-352,0股,-0.05%,901506.48,50.79%
2020-09-11,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.529,65217.6,-1166.4,4.61,-,0,-1152,0股,-1.76%,901506.48,7.23%
2020-09-11,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.087,81740,620,4.056,-,0,-180,0股,0.76%,901506.48,9.07%
2020-09-11,股票,长江电力(600900.XSHG),多,4000股,4000股,20.36,81440,360,20.27,-,0,1160,0股,0.44%,901506.48,9.03%
2020-09-11,股票,农业银行(601288.XSHG),多,36600股,36600股,3.16,115656,366,3.15,-,0,0,0股,0.32%,901506.48,12.83%
2020-09-11,,Cash,,,,,5579.78,,,,,,,,0
2020-09-14,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.087,95547.3,3252.3,1.05,-,0,1582.2,0股,3.52%,905796.68,10.55%
2020-09-14,基金,10年地债(511270.XSHG),多,4400股,4400股,103.79,456676,-1478.4,104.126,-,0,-1232,0股,-0.32%,905796.68,50.42%
2020-09-14,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.654,67017.6,633.6,4.61,-,0,1800,0股,0.95%,905796.68,7.4%
2020-09-14,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.086,81720,600,4.056,-,0,-20,0股,0.74%,905796.68,9.02%
2020-09-14,股票,长江电力(600900.XSHG),多,4000股,4000股,20.9,83600,2520,20.27,-,0,2160,0股,3.11%,905796.68,9.23%
2020-09-14,股票,农业银行(601288.XSHG),多,36600股,36600股,3.16,115656,366,3.15,-,0,0,0股,0.32%,905796.68,12.77%
2020-09-14,,Cash,,,,,5579.78,,,,,,,,0
2020-09-15,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.09,95811,3516,1.05,-,0,263.7,0股,3.81%,907079.58,10.56%
2020-09-15,基金,10年地债(511270.XSHG),多,4400股,4400股,103.726,456394.4,-1760,104.126,-,0,-281.6,0股,-0.38%,907079.58,50.31%
2020-09-15,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.811,69278.4,2894.4,4.61,-,0,2260.8,0股,4.36%,907079.58,7.64%
2020-09-15,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.1,82000,880,4.056,-,0,280,0股,1.08%,907079.58,9.04%
2020-09-15,股票,长江电力(600900.XSHG),多,4000股,4000股,20.59,82360,1280,20.27,-,0,-1240,0股,1.58%,907079.58,9.08%
2020-09-15,股票,农业银行(601288.XSHG),多,36600股,36600股,3.16,115656,366,3.15,-,0,0,0股,0.32%,907079.58,12.75%
2020-09-15,,Cash,,,,,5579.78,,,,,,,,0
2020-09-16,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.07,94053,1758,1.05,-,0,-1758,0股,1.9%,905573.98,10.39%
2020-09-16,基金,10年地债(511270.XSHG),多,4400股,4400股,103.766,456570.4,-1584,104.126,-,0,176,0股,-0.35%,905573.98,50.42%
2020-09-16,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.802,69148.8,2764.8,4.61,-,0,-129.6,0股,4.16%,905573.98,7.64%
2020-09-16,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.088,81760,640,4.056,-,0,-240,0股,0.79%,905573.98,9.03%
2020-09-16,股票,长江电力(600900.XSHG),多,4000股,4000股,20.61,82440,1360,20.27,-,0,80,0股,1.68%,905573.98,9.1%
2020-09-16,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,366,0股,0.63%,905573.98,12.81%
2020-09-16,,Cash,,,,,5579.78,,,,,,,,0
2020-09-17,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.072,94228.8,1933.8,1.05,-,0,175.8,0股,2.1%,900848.18,10.46%
2020-09-17,基金,10年地债(511270.XSHG),多,4400股,4400股,103.6,455840,-2314.4,104.126,-,0,-730.4,0股,-0.51%,900848.18,50.6%
2020-09-17,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.604,66297.6,-86.4,4.61,-,0,-2851.2,0股,-0.13%,900848.18,7.36%
2020-09-17,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.06,81200,80,4.056,-,0,-560,0股,0.1%,900848.18,9.01%
2020-09-17,股票,长江电力(600900.XSHG),多,4000股,4000股,20.42,81680,600,20.27,-,0,-760,0股,0.74%,900848.18,9.07%
2020-09-17,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,0,0股,0.63%,900848.18,12.88%
2020-09-17,,Cash,,,,,5579.78,,,,,,,,0
2020-09-18,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.104,97041.6,4746.6,1.05,-,0,2812.8,0股,5.14%,908759.78,10.68%
2020-09-18,基金,10年地债(511270.XSHG),多,4400股,4400股,103.65,456060,-2094.4,104.126,-,0,220,0股,-0.46%,908759.78,50.18%
2020-09-18,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.761,68558.4,2174.4,4.61,-,0,2260.8,0股,3.28%,908759.78,7.54%
2020-09-18,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.078,81560,440,4.056,-,0,360,0股,0.54%,908759.78,8.97%
2020-09-18,股票,长江电力(600900.XSHG),多,4000股,4000股,20.71,82840,1760,20.27,-,0,1160,0股,2.17%,908759.78,9.12%
2020-09-18,股票,农业银行(601288.XSHG),多,36600股,36600股,3.2,117120,1830,3.15,-,0,1098,0股,1.59%,908759.78,12.89%
2020-09-18,,Cash,,,,,5579.78,,,,,,,,0
2020-09-21,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.094,96162.6,3867.6,1.05,-,0,-879,0股,4.19%,905701.18,10.62%
2020-09-21,基金,10年地债(511270.XSHG),多,4400股,4400股,103.9,457160,-994.4,104.126,-,0,1100,0股,-0.22%,905701.18,50.48%
2020-09-21,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.667,67204.8,820.8,4.61,-,0,-1353.6,0股,1.24%,905701.18,7.42%
2020-09-21,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.078,81560,440,4.056,-,0,0,0股,0.54%,905701.18,9.01%
2020-09-21,股票,长江电力(600900.XSHG),多,4000股,4000股,20.32,81280,200,20.27,-,0,-1560,0股,0.25%,905701.18,8.97%
2020-09-21,股票,农业银行(601288.XSHG),多,36600股,36600股,3.19,116754,1464,3.15,-,0,-366,0股,1.27%,905701.18,12.89%
2020-09-21,,Cash,,,,,5579.78,,,,,,,,0
2020-09-22,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.081,95019.9,2724.9,1.05,-,0,-1142.7,0股,2.95%,899820.88,10.56%
2020-09-22,基金,10年地债(511270.XSHG),多,4400股,4400股,103.9,457160,-994.4,104.126,-,0,0,0股,-0.22%,899820.88,50.81%
2020-09-22,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.593,66139.2,-244.8,4.61,-,0,-1065.6,0股,-0.37%,899820.88,7.35%
2020-09-22,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.985,79700,-1420,4.056,-,0,-1860,0股,-1.75%,899820.88,8.86%
2020-09-22,股票,长江电力(600900.XSHG),多,4000股,4000股,20.05,80200,-880,20.27,-,0,-1080,0股,-1.09%,899820.88,8.91%
2020-09-22,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,-732,0股,0.63%,899820.88,12.89%
2020-09-22,,Cash,,,,,5579.78,,,,,,,,0
2020-09-23,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.076,94580.4,2285.4,1.05,-,0,-439.5,0股,2.48%,898979.38,10.52%
2020-09-23,基金,10年地债(511270.XSHG),多,4400股,4400股,103.998,457591.2,-563.2,104.126,-,0,431.2,0股,-0.12%,898979.38,50.9%
2020-09-23,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.655,67032,648,4.61,-,0,892.8,0股,0.98%,898979.38,7.46%
2020-09-23,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.925,78500,-2620,4.056,-,0,-1200,0股,-3.23%,898979.38,8.73%
2020-09-23,股票,长江电力(600900.XSHG),多,4000股,4000股,20.01,80040,-1040,20.27,-,0,-160,0股,-1.28%,898979.38,8.9%
2020-09-23,股票,农业银行(601288.XSHG),多,36600股,36600股,3.16,115656,366,3.15,-,0,-366,0股,0.32%,898979.38,12.87%
2020-09-23,,Cash,,,,,5579.78,,,,,,,,0
2020-09-24,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.077,94668.3,2373.3,1.05,-,0,87.9,0股,2.57%,893117.68,10.6%
2020-09-24,基金,10年地债(511270.XSHG),多,4400股,4400股,104.053,457833.2,-321.2,104.126,-,0,242,0股,-0.07%,893117.68,51.26%
2020-09-24,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.481,64526.4,-1857.6,4.61,-,0,-2505.6,0股,-2.8%,893117.68,7.22%
2020-09-24,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.881,77620,-3500,4.056,-,0,-880,0股,-4.31%,893117.68,8.69%
2020-09-24,股票,长江电力(600900.XSHG),多,4000股,4000股,19.4,77600,-3480,20.27,-,0,-2440,0股,-4.29%,893117.68,8.69%
2020-09-24,股票,农业银行(601288.XSHG),多,36600股,36600股,3.15,115290,0,3.15,-,0,-366,0股,0%,893117.68,12.91%
2020-09-24,,Cash,,,,,5579.78,,,,,,,,0
2020-09-25,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.072,94228.8,1933.8,1.05,-,0,-439.5,0股,2.1%,891357.78,10.57%
2020-09-25,基金,10年地债(511270.XSHG),多,4400股,4400股,104.148,458251.2,96.8,104.126,-,0,418,0股,0.02%,891357.78,51.41%
2020-09-25,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.445,64008,-2376,4.61,-,0,-518.4,0股,-3.58%,891357.78,7.18%
2020-09-25,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.928,78560,-2560,4.056,-,0,940,0股,-3.16%,891357.78,8.81%
2020-09-25,股票,长江电力(600900.XSHG),多,4000股,4000股,18.86,75440,-5640,20.27,-,0,-2160,0股,-6.96%,891357.78,8.46%
2020-09-25,股票,农业银行(601288.XSHG),多,36600股,36600股,3.15,115290,0,3.15,-,0,0,0股,0%,891357.78,12.93%
2020-09-25,,Cash,,,,,5579.78,,,,,,,,0
2020-09-28,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.081,95019.9,2724.9,1.05,-,0,791.1,0股,2.95%,894700.88,10.62%
2020-09-28,基金,10年地债(511270.XSHG),多,4400股,4400股,104.018,457679.2,-475.2,104.126,-,0,-572,0股,-0.1%,894700.88,51.15%
2020-09-28,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.52,65088,-1296,4.61,-,0,1080,0股,-1.95%,894700.88,7.27%
2020-09-28,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.919,78380,-2740,4.056,-,0,-180,0股,-3.38%,894700.88,8.76%
2020-09-28,股票,长江电力(600900.XSHG),多,4000股,4000股,19.05,76200,-4880,20.27,-,0,760,0股,-6.02%,894700.88,8.52%
2020-09-28,股票,农业银行(601288.XSHG),多,36600股,36600股,3.19,116754,1464,3.15,-,0,1464,0股,1.27%,894700.88,13.05%
2020-09-28,,Cash,,,,,5579.78,,,,,,,,0
2020-09-29,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.072,94228.8,1933.8,1.05,-,0,-791.1,0股,2.1%,894932.98,10.53%
2020-09-29,基金,10年地债(511270.XSHG),多,4400股,4400股,104.1,458040,-114.4,104.126,-,0,360.8,0股,-0.02%,894932.98,51.18%
2020-09-29,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.546,65462.4,-921.6,4.61,-,0,374.4,0股,-1.39%,894932.98,7.31%
2020-09-29,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.972,79440,-1680,4.056,-,0,1060,0股,-2.07%,894932.98,8.88%
2020-09-29,股票,长江电力(600900.XSHG),多,4000股,4000股,19.04,76160,-4920,20.27,-,0,-40,0股,-6.07%,894932.98,8.51%
2020-09-29,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,-732,0股,0.63%,894932.98,12.96%
2020-09-29,,Cash,,,,,5579.78,,,,,,,,0
2020-09-30,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.078,94756.2,2461.2,1.05,-,0,527.4,0股,2.67%,895945.98,10.58%
2020-09-30,基金,10年地债(511270.XSHG),多,4400股,4400股,104.09,457996,-158.4,104.126,-,0,-44,0股,-0.03%,895945.98,51.12%
2020-09-30,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.555,65592,-792,4.61,-,0,129.6,0股,-1.19%,895945.98,7.32%
2020-09-30,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.974,79480,-1640,4.056,-,0,40,0股,-2.02%,895945.98,8.87%
2020-09-30,股票,长江电力(600900.XSHG),多,4000股,4000股,19.13,76520,-4560,20.27,-,0,360,0股,-5.62%,895945.98,8.54%
2020-09-30,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,0,0股,0.63%,895945.98,12.95%
2020-09-30,,Cash,,,,,5579.78,,,,,,,,0
2020-10-09,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.14,100206,7911,1.05,-,0,5449.8,0股,8.57%,900142.18,11.13%
2020-10-09,基金,10年地债(511270.XSHG),多,4400股,4400股,103.682,456200.8,-1953.6,104.126,-,0,-1795.2,0股,-0.43%,900142.18,50.68%
2020-10-09,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.644,66873.6,489.6,4.61,-,0,1281.6,0股,0.74%,900142.18,7.43%
2020-10-09,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.971,79420,-1700,4.056,-,0,-60,0股,-2.1%,900142.18,8.82%
2020-10-09,股票,长江电力(600900.XSHG),多,4000股,4000股,18.96,75840,-5240,20.27,-,0,-680,0股,-6.46%,900142.18,8.43%
2020-10-09,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,0,0股,0.63%,900142.18,12.89%
2020-10-09,,Cash,,,,,5579.78,,,,,,,,0
2020-10-12,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.149,100997.1,8702.1,1.05,-,0,791.1,0股,9.43%,904388.88,11.17%
2020-10-12,基金,10年地债(511270.XSHG),多,4400股,4400股,103.747,456486.8,-1667.6,104.126,-,0,286,0股,-0.36%,904388.88,50.47%
2020-10-12,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.673,67291.2,907.2,4.61,-,0,417.6,0股,1.37%,904388.88,7.44%
2020-10-12,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.014,80280,-840,4.056,-,0,860,0股,-1.04%,904388.88,8.88%
2020-10-12,股票,长江电力(600900.XSHG),多,4000股,4000股,19.25,77000,-4080,20.27,-,0,1160,0股,-5.03%,904388.88,8.51%
2020-10-12,股票,农业银行(601288.XSHG),多,36600股,36600股,3.19,116754,1464,3.15,-,0,732,0股,1.27%,904388.88,12.91%
2020-10-12,,Cash,,,,,5579.78,,,,,,,,0
2020-10-13,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.129,99239.1,6944.1,1.05,-,0,-1758,0股,7.52%,901793.68,11%
2020-10-13,基金,10年地债(511270.XSHG),多,4400股,4400股,103.54,455576,-2578.4,104.126,-,0,-910.8,0股,-0.56%,901793.68,50.52%
2020-10-13,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.722,67996.8,1612.8,4.61,-,0,705.6,0股,2.43%,901793.68,7.54%
2020-10-13,基金,黄金ETF(518880.XSHG),多,20000股,20000股,4.003,80060,-1060,4.056,-,0,-220,0股,-1.31%,901793.68,8.88%
2020-10-13,股票,长江电力(600900.XSHG),多,4000股,4000股,19.33,77320,-3760,20.27,-,0,320,0股,-4.64%,901793.68,8.57%
2020-10-13,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,-732,0股,0.63%,901793.68,12.87%
2020-10-13,,Cash,,,,,5579.78,,,,,,,,0
2020-10-14,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.127,99063.3,6768.3,1.05,-,0,-175.8,0股,7.33%,899811.48,11.01%
2020-10-14,基金,10年地债(511270.XSHG),多,4400股,4400股,103.574,455725.6,-2428.8,104.126,-,0,149.6,0股,-0.53%,899811.48,50.65%
2020-10-14,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.707,67780.8,1396.8,4.61,-,0,-216,0股,2.1%,899811.48,7.53%
2020-10-14,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.958,79160,-1960,4.056,-,0,-900,0股,-2.42%,899811.48,8.8%
2020-10-14,股票,长江电力(600900.XSHG),多,4000股,4000股,19.12,76480,-4600,20.27,-,0,-840,0股,-5.67%,899811.48,8.5%
2020-10-14,股票,农业银行(601288.XSHG),多,36600股,36600股,3.17,116022,732,3.15,-,0,0,0股,0.63%,899811.48,12.89%
2020-10-14,,Cash,,,,,5579.78,,,,,,,,0
2020-10-15,基金,豆粕ETF华夏(159985.XSHE),多,87900股,87900股,1.127,99063.3,6768.3,1.05,-,0,0,0股,7.33%,898784.68,11.02%
2020-10-15,基金,10年地债(511270.XSHG),多,4400股,4400股,103.758,456535.2,-1619.2,104.126,-,0,809.6,0股,-0.35%,898784.68,50.79%
2020-10-15,基金,纳指ETF(513100.XSHG),多,14400股,14400股,4.586,66038.4,-345.6,4.61,-,0,-1742.4,0股,-0.52%,898784.68,7.35%
2020-10-15,基金,黄金ETF(518880.XSHG),多,20000股,20000股,3.953,79060,-2060,4.056,-,0,-100,0股,-2.54%,898784.68,8.8%
2020-10-15,股票,长江电力(600900.XSHG),多,4000股,4000股,19.03,76120,-4960,20.27,-,0,-360,0股,-6.12%,898784.68,8.47%
2020-10-15,股票,农业银行(601288.XSHG),多,36600股,36600股,3.18,116388,1098,3.15,-,0,366,0股,0.95%,898784.68,12.95%
2020-10-15,,Cash,,,,,5579.78,,,,,,,,0
2020-10-16,基金,豆粕ETF华夏(159985.XSHE),多,100000股,100000股,1.144,114400,8359.4,1.06,-,0,1591.1,12100股,7.88%,900428.88,12.71%
2020-10-16,基金,10年地债(511270.XSHG),多,4300股,4300股,103.758,446159.4,-1582.4,104.126,-,0,0,0股,-0.35%,900428.88,49.55%
2020-10-16,基金,纳指ETF(513100.XSHG),多,13700股,13700股,4.582,62773.4,-383.6,4.61,-,0,-54.8,0股,-0.61%,900428.88,6.97%
2020-10-16,基金,黄金ETF(518880.XSHG),多,22300股,22300股,3.965,88419.5,-1845.3,4.048,-,0,214.7,2300股,-2.04%,900428.88,9.82%
2020-10-16,股票,长江电力(600900.XSHG),多,3800股,3800股,18.91,71858,-5168,20.27,-,0,-456,0股,-6.71%,900428.88,7.98%
2020-10-16,股票,农业银行(601288.XSHG),多,36600股,36600股,3.19,116754,1464,3.15,-,0,366,0股,1.27%,900428.88,12.97%
